Order ID,Order Date,Ship Date,Country,Region,Item Type,Sales Channel,Order Priority,Units Sold,Unit Price,Unit Cost
595395314,2018-05-10 00:00:00,2018-05-20 00:00:00,San Marino,Europe,Beverages,Offline,Medium,9559,47.45,31.79
810322654,2020-01-02 00:00:00,2020-01-06 00:00:00,Trinidad and Tobago,Central America and the Caribbean,Cereal,Offline,Low,1335,205.7,117.11
272425591,2021-03-04 00:00:00,2021-03-11 00:00:00,Denmark,Europe,Fruits,Online,Low,5641,9.33,6.92
666127955,2019-06-12 00:00:00,2019-06-30 00:00:00,Costa Rica,Central America and the Caribbean,Cereal,Offline,Low,920,205.7,117.11
596166074,2019-11-27 00:00:00,2019-12-05 00:00:00,Germany,Europe,Baby Food,Offline,High,7644,255.28,159.42
537588775,2020-06-23 00:00:00,2020-07-01 00:00:00,India,Asia,Personal Care,Offline,Cancelled,3320,81.73,56.67
585757386,2022-02-28 00:00:00,2022-03-03 00:00:00,Sao Tome and Principe,Sub-Saharan Africa,Cereal,Offline,Low,7482,205.7,117.11
906345736,2020-10-18 00:00:00,2020-10-26 00:00:00,Netherlands,Europe,Beverages,Offline,Cancelled,6699,47.45,31.79
385340154,2020-02-26 00:00:00,2020-02-27 00:00:00,Germany,Europe,Cosmetics,Offline,Medium,9569,437.2,263.33
679039466,2020-06-03 00:00:00,2020-06-20 00:00:00,Sweden,Europe,Cosmetics,Offline,High,1723,437.2,263.33
364055001,2021-04-13 00:00:00,2021-05-01 00:00:00,Cameroon,Sub-Saharan Africa,Household,Offline,Low,820,668.27,502.54
787310588,2021-04-06 00:00:00,2021-04-08 00:00:00,Tajikistan,Asia,Baby Food,Online,High,1554,255.28,159.42
216042554,2015-12-20 00:00:00,2015-12-21 00:00:00,Swaziland,Sub-Saharan Africa,Clothes,Online,High,647,109.28,35.84
587799727,2021-02-15 00:00:00,2021-02-16 00:00:00,San Marino,Europe,Baby Food,Offline,Low,1856,255.28,159.42
760443437,2019-10-27 00:00:00,2019-11-07 00:00:00,United Arab Emirates,Middle East and North Africa,Fruits,Online,Low,966,9.33,6.92
562147510,2015-09-15 00:00:00,2015-09-29 00:00:00,Bangladesh,Asia,Office Supplies,Offline,Medium,795,651.21,524.96
341398274,2017-01-22 00:00:00,2017-02-10 00:00:00,Georgia,Europe,Snacks,Offline,Low,6191,152.58,97.44
516994559,2015-06-14 00:00:00,2015-06-24 00:00:00,Greece,Europe,Fruits,Offline,High,9034,9.33,6.92
228047692,2017-01-27 00:00:00,2017-01-28 00:00:00,Papua New Guinea,Australia and Oceania,Beverages,Offline,Cancelled,3235,47.45,31.79
483981502,2022-04-09 00:00:00,2022-04-23 00:00:00,Slovenia,Europe,Office Supplies,Online,High,9736,651.21,524.96
114532315,2018-09-22 00:00:00,2018-10-04 00:00:00,Azerbaijan,Middle East and North Africa,Clothes,Offline,Medium,1512,109.28,35.84
719748961,2017-02-11 00:00:00,2017-02-14 00:00:00,Barbados,Central America and the Caribbean,Fruits,Offline,High,8567,9.33,6.92
819992768,2020-10-03 00:00:00,2020-10-17 00:00:00,Oman,Middle East and North Africa,Cereal,Online,High,2937,205.7,117.11
805937564,2016-12-18 00:00:00,2017-01-05 00:00:00,Bhutan,Asia,Cosmetics,Offline,Cancelled,3690,437.2,263.33
688569676,2015-10-27 00:00:00,2015-11-02 00:00:00,Chad,Sub-Saharan Africa,Personal Care,Online,Cancelled,1924,81.73,56.67
549187934,2015-05-30 00:00:00,2015-06-01 00:00:00,Slovakia,Europe,Cosmetics,Online,High,5769,437.2,263.33
989403665,2015-04-22 00:00:00,2015-05-13 00:00:00,Macedonia,Europe,Clothes,Online,Medium,5386,109.28,35.84
881140697,2020-05-11 00:00:00,2020-05-19 00:00:00,Federated States of Micronesia,Australia and Oceania,Baby Food,Online,Cancelled,7968,255.28,159.42
516635358,2020-01-25 00:00:00,2020-01-26 00:00:00,Lithuania,Europe,Household,Online,High,2738,668.27,502.54
258436477,2017-03-12 00:00:00,2017-03-13 00:00:00,United States of America,North America,Fruits,Online,Medium,5951,9.33,6.92
989405381,2016-06-07 00:00:00,2016-06-14 00:00:00,Samoa ,Australia and Oceania,Fruits,Offline,Cancelled,5894,9.33,6.92
962715899,2022-11-23 00:00:00,2022-12-09 00:00:00,Republic of the Congo,Sub-Saharan Africa,Cosmetics,Offline,Medium,7883,437.2,263.33
751854360,2022-04-30 00:00:00,2022-05-09 00:00:00,Botswana,Sub-Saharan Africa,Cosmetics,Offline,Cancelled,9268,437.2,263.33
100619590,2018-03-11 00:00:00,2018-03-15 00:00:00,Uzbekistan,Asia,Household,Online,High,4427,668.27,502.54
173122918,2015-06-08 00:00:00,2015-06-22 00:00:00,Belarus,Europe,Clothes,Offline,Medium,9773,109.28,35.84
403788173,2021-11-09 00:00:00,2021-11-21 00:00:00,Cote d'Ivoire,Sub-Saharan Africa,Household,Offline,Cancelled,8748,668.27,502.54
747351682,2017-06-19 00:00:00,2017-07-03 00:00:00,Togo,Sub-Saharan Africa,Fruits,Online,Medium,6825,9.33,6.92
328862273,2019-04-05 00:00:00,2019-04-07 00:00:00,Benin,Sub-Saharan Africa,Household,Online,High,6510,668.27,502.54
593681275,2021-08-07 00:00:00,2021-08-23 00:00:00,Kenya,Sub-Saharan Africa,Personal Care,Online,Medium,2337,81.73,56.67
357482516,2018-07-14 00:00:00,2018-07-31 00:00:00,Ireland,Europe,Beverages,Online,Cancelled,5875,47.45,31.79
756252324,2022-01-18 00:00:00,2022-01-29 00:00:00,Slovenia,Europe,Fruits,Online,Low,723,9.33,6.92
296289527,2019-09-10 00:00:00,2019-09-18 00:00:00,United States of America,North America,Office Supplies,Online,Medium,7510,651.21,524.96
704205453,2021-10-14 00:00:00,2021-10-17 00:00:00,Rwanda,Sub-Saharan Africa,Snacks,Online,Medium,8897,152.58,97.44
176923930,2022-08-25 00:00:00,2022-08-30 00:00:00,Myanmar,Asia,Cereal,Offline,Medium,4577,205.7,117.11
131681287,2022-02-02 00:00:00,2022-02-12 00:00:00,South Africa,Sub-Saharan Africa,Vegetables,Online,Medium,6274,154.06,90.93
256026351,2018-10-11 00:00:00,2018-10-22 00:00:00,Iraq,Middle East and North Africa,Fruits,Online,Cancelled,2742,9.33,6.92
757820451,2015-04-16 00:00:00,2015-05-01 00:00:00,Sudan,Sub-Saharan Africa,Snacks,Offline,Low,4767,152.58,97.44
115237414,2018-08-19 00:00:00,2018-09-02 00:00:00,Tunisia ,Middle East and North Africa,Vegetables,Offline,High,167,154.06,90.93
926763570,2016-11-16 00:00:00,2016-12-03 00:00:00,Monaco,Europe,Clothes,Offline,High,8790,109.28,35.84
461197745,2015-10-21 00:00:00,2015-10-27 00:00:00,Samoa ,Australia and Oceania,Fruits,Online,High,7517,9.33,6.92
107651269,2019-10-28 00:00:00,2019-11-13 00:00:00,Croatia,Europe,Household,Online,Medium,5258,668.27,502.54
425547969,2022-08-19 00:00:00,2022-09-07 00:00:00,Andorra,Europe,Beverages,Online,High,7955,47.45,31.79
694624173,2018-07-22 00:00:00,2018-08-03 00:00:00,Cuba,Central America and the Caribbean,Household,Offline,Cancelled,3584,668.27,502.54
264928710,2016-01-24 00:00:00,2016-02-07 00:00:00,Estonia,Europe,Clothes,Offline,Low,7147,109.28,35.84
806822907,2018-04-03 00:00:00,2018-04-13 00:00:00,Greenland,North America,Household,Online,Medium,5683,668.27,502.54
460980594,2019-01-29 00:00:00,2019-02-08 00:00:00,Costa Rica,Central America and the Caribbean,Cereal,Offline,Cancelled,3257,205.7,117.11
588388097,2017-07-24 00:00:00,2017-08-13 00:00:00,Cote d'Ivoire,Sub-Saharan Africa,Vegetables,Online,High,5968,154.06,90.93
820344245,2018-11-05 00:00:00,2018-11-07 00:00:00,Benin,Sub-Saharan Africa,Beverages,Offline,Low,6947,47.45,31.79
408460366,2015-11-14 00:00:00,2015-11-16 00:00:00,New Zealand,Australia and Oceania,Baby Food,Online,Low,1354,255.28,159.42
474660289,2019-09-12 00:00:00,2019-09-13 00:00:00,United States of America,North America,Baby Food,Offline,High,1382,255.28,159.42
861180341,2022-01-13 00:00:00,2022-01-28 00:00:00,Andorra,Europe,Beverages,Offline,Low,1255,47.45,31.79
580569350,2021-06-10 00:00:00,2021-06-23 00:00:00,Ireland,Europe,Beverages,Offline,Medium,2227,47.45,31.79
965688645,2022-05-21 00:00:00,2022-06-07 00:00:00,Tonga,Australia and Oceania,Beverages,Offline,Medium,7585,47.45,31.79
719712054,2021-10-10 00:00:00,2021-10-14 00:00:00,Grenada,Central America and the Caribbean,Beverages,Offline,Cancelled,7645,47.45,31.79
866125905,2019-12-28 00:00:00,2020-01-17 00:00:00,Panama,Central America and the Caribbean,Household,Online,Low,4757,668.27,502.54
698729026,2020-09-17 00:00:00,2020-09-21 00:00:00,South Sudan,Sub-Saharan Africa,Cereal,Offline,Medium,8301,205.7,117.11
931632745,2020-03-29 00:00:00,2020-04-16 00:00:00,China,Asia,Household,Online,Low,9687,668.27,502.54
549260890,2018-03-03 00:00:00,2018-03-19 00:00:00,Vietnam,Asia,Cereal,Offline,High,7358,205.7,117.11
856349790,2019-07-27 00:00:00,2019-08-01 00:00:00,Libya,Middle East and North Africa,Beverages,Online,Cancelled,1788,47.45,31.79
527948272,2022-05-17 00:00:00,2022-06-01 00:00:00,Belize,Central America and the Caribbean,Personal Care,Offline,High,481,81.73,56.67
559417665,2019-02-25 00:00:00,2019-02-28 00:00:00,Serbia,Europe,Vegetables,Offline,Medium,2973,154.06,90.93
216431796,2020-08-08 00:00:00,2020-08-11 00:00:00,Cuba,Central America and the Caribbean,Household,Online,Cancelled,5833,668.27,502.54
184976994,2015-08-21 00:00:00,2015-08-23 00:00:00,Liechtenstein,Europe,Household,Online,Cancelled,7658,668.27,502.54
321352088,2021-04-18 00:00:00,2021-04-30 00:00:00,Senegal,Sub-Saharan Africa,Personal Care,Offline,Medium,4079,81.73,56.67
102168405,2020-05-29 00:00:00,2020-06-06 00:00:00,Ghana,Sub-Saharan Africa,Fruits,Offline,Medium,2756,9.33,6.92
874349772,2019-12-08 00:00:00,2019-12-13 00:00:00,Cyprus,Europe,Beverages,Online,Medium,8383,47.45,31.79
905132520,2021-11-27 00:00:00,2021-11-30 00:00:00,Jamaica,Central America and the Caribbean,Vegetables,Online,High,7681,154.06,90.93
332065474,2018-10-05 00:00:00,2018-10-19 00:00:00,Afghanistan,Middle East and North Africa,Vegetables,Offline,High,4408,154.06,90.93
713009965,2016-11-15 00:00:00,2016-11-17 00:00:00,Andorra,Europe,Household,Online,High,4348,668.27,502.54
976139819,2017-06-18 00:00:00,2017-07-02 00:00:00,Ghana,Sub-Saharan Africa,Baby Food,Offline,Medium,319,255.28,159.42
569941365,2016-10-24 00:00:00,2016-11-03 00:00:00,Andorra,Europe,Baby Food,Online,Medium,7170,255.28,159.42
813213431,2020-06-27 00:00:00,2020-07-16 00:00:00,Sao Tome and Principe,Sub-Saharan Africa,Cereal,Online,Cancelled,500,205.7,117.11
845067346,2022-09-09 00:00:00,2022-09-28 00:00:00,Malta,Europe,Household,Online,High,3062,668.27,502.54
774926936,2018-11-24 00:00:00,2018-12-12 00:00:00,Czech Republic,Europe,Fruits,Offline,Medium,6956,9.33,6.92
332528531,2018-07-04 00:00:00,2018-07-25 00:00:00,Guinea,Sub-Saharan Africa,Beverages,Online,Low,1437,47.45,31.79
217920958,2021-05-06 00:00:00,2021-05-08 00:00:00,Hungary,Europe,Baby Food,Online,High,6509,255.28,159.42
751465547,2015-11-14 00:00:00,2015-11-24 00:00:00,Honduras,Central America and the Caribbean,Personal Care,Offline,High,4209,81.73,56.67
523836123,2019-02-06 00:00:00,2019-02-11 00:00:00,Lithuania,Europe,Clothes,Online,Cancelled,3605,109.28,35.84
446019017,2021-11-06 00:00:00,2021-11-07 00:00:00,Ukraine,Europe,Vegetables,Online,Cancelled,5794,154.06,90.93
599313056,2022-08-13 00:00:00,2022-08-22 00:00:00,Sri Lanka,Asia,Office Supplies,Offline,High,8906,651.21,524.96
685329568,2016-07-20 00:00:00,2016-08-09 00:00:00,United Arab Emirates,Middle East and North Africa,Personal Care,Online,Medium,3104,81.73,56.67
475992381,2021-05-14 00:00:00,2021-05-18 00:00:00,Luxembourg,Europe,Clothes,Online,High,5578,109.28,35.84
263537824,2015-09-12 00:00:00,2015-09-27 00:00:00,Zambia,Sub-Saharan Africa,Meat,Offline,Medium,5553,421.89,364.69
410514724,2017-03-01 00:00:00,2017-03-11 00:00:00,Serbia,Europe,Office Supplies,Offline,Cancelled,9284,651.21,524.96
899784409,2020-01-12 00:00:00,2020-01-19 00:00:00,The Gambia,Sub-Saharan Africa,Beverages,Offline,Medium,5057,47.45,31.79
884520709,2016-07-22 00:00:00,2016-08-05 00:00:00,Ethiopia,Sub-Saharan Africa,Personal Care,Online,High,8189,81.73,56.67
938209950,2022-03-14 00:00:00,2022-03-18 00:00:00,Germany,Europe,Personal Care,Offline,Cancelled,6028,81.73,56.67
804650962,2015-02-19 00:00:00,2015-02-28 00:00:00,Swaziland,Sub-Saharan Africa,Fruits,Online,Medium,2956,9.33,6.92
747955071,2016-09-27 00:00:00,2016-10-18 00:00:00,Ukraine,Europe,Clothes,Offline,High,5382,109.28,35.84
202546107,2020-10-24 00:00:00,2020-10-25 00:00:00,Mozambique,Sub-Saharan Africa,Vegetables,Offline,Cancelled,6749,154.06,90.93
923160398,2017-05-14 00:00:00,2017-05-16 00:00:00,Andorra,Europe,Clothes,Offline,Low,2531,109.28,35.84
234846770,2021-05-25 00:00:00,2021-05-29 00:00:00,Equatorial Guinea,Sub-Saharan Africa,Fruits,Online,Cancelled,5233,9.33,6.92
482966554,2018-10-29 00:00:00,2018-10-30 00:00:00,Federated States of Micronesia,Australia and Oceania,Office Supplies,Offline,Low,9391,651.21,524.96
483193576,2018-07-30 00:00:00,2018-08-07 00:00:00,Kazakhstan,Asia,Fruits,Online,Low,6572,9.33,6.92
471514165,2019-10-07 00:00:00,2019-10-13 00:00:00,Laos,Asia,Vegetables,Online,Cancelled,374,154.06,90.93
754227149,2020-10-20 00:00:00,2020-11-07 00:00:00,Monaco,Europe,Office Supplies,Online,High,1429,651.21,524.96
357943856,2019-02-24 00:00:00,2019-03-04 00:00:00,Norway,Europe,Baby Food,Offline,Low,2396,255.28,159.42
179588115,2019-07-23 00:00:00,2019-08-09 00:00:00,Mauritius ,Sub-Saharan Africa,Personal Care,Offline,High,2969,81.73,56.67
736396253,2019-11-02 00:00:00,2019-11-20 00:00:00,Uzbekistan,Asia,Meat,Offline,High,4870,421.89,364.69
815917098,2021-01-28 00:00:00,2021-02-09 00:00:00,Ireland,Europe,Cosmetics,Online,Medium,6856,437.2,263.33
626011979,2021-01-02 00:00:00,2021-01-22 00:00:00,Monaco,Europe,Clothes,Offline,Low,9711,109.28,35.84
444854724,2016-08-16 00:00:00,2016-08-26 00:00:00,United States of America,North America,Personal Care,Offline,Low,1253,81.73,56.67
170931661,2016-11-13 00:00:00,2016-11-19 00:00:00,Swaziland,Sub-Saharan Africa,Meat,Offline,Low,1332,421.89,364.69
673041617,2019-01-29 00:00:00,2019-02-03 00:00:00,Tuvalu,Australia and Oceania,Household,Online,Medium,6826,668.27,502.54
640295922,2015-04-01 00:00:00,2015-04-17 00:00:00,Bosnia and Herzegovina,Europe,Baby Food,Online,Medium,6647,255.28,159.42
632118403,2015-06-30 00:00:00,2015-07-16 00:00:00,Saint Kitts and Nevis ,Central America and the Caribbean,Vegetables,Offline,High,6737,154.06,90.93
828245389,2018-07-29 00:00:00,2018-08-04 00:00:00,Cote d'Ivoire,Sub-Saharan Africa,Office Supplies,Online,Low,5071,651.21,524.96
578725707,2022-07-12 00:00:00,2022-08-01 00:00:00,Botswana,Sub-Saharan Africa,Cereal,Offline,Medium,6652,205.7,117.11
653920686,2022-01-11 00:00:00,2022-01-15 00:00:00,Romania,Europe,Snacks,Online,Cancelled,8517,152.58,97.44
994504153,2017-01-10 00:00:00,2017-01-17 00:00:00,Sweden,Europe,Fruits,Online,Medium,4734,9.33,6.92
261462438,2019-10-28 00:00:00,2019-11-02 00:00:00,Laos,Asia,Household,Online,Cancelled,1400,668.27,502.54
786094367,2022-04-15 00:00:00,2022-04-22 00:00:00,Mauritius ,Sub-Saharan Africa,Household,Online,Medium,1647,668.27,502.54
920011270,2017-05-09 00:00:00,2017-05-30 00:00:00,Czech Republic,Europe,Meat,Offline,Medium,634,421.89,364.69
885136973,2020-12-09 00:00:00,2020-12-20 00:00:00,Mexico,North America,Vegetables,Offline,Cancelled,555,154.06,90.93
523707807,2019-11-25 00:00:00,2019-12-13 00:00:00,Bosnia and Herzegovina,Europe,Vegetables,Online,Medium,5633,154.06,90.93
648272597,2021-08-24 00:00:00,2021-09-10 00:00:00,Sao Tome and Principe,Sub-Saharan Africa,Household,Offline,Medium,7122,668.27,502.54
791692674,2019-10-17 00:00:00,2019-10-22 00:00:00,Belgium,Europe,Fruits,Online,Low,8310,9.33,6.92
557141864,2022-02-05 00:00:00,2022-02-08 00:00:00,Bahrain,Middle East and North Africa,Baby Food,Offline,Medium,9513,255.28,159.42
968106496,2018-02-06 00:00:00,2018-02-26 00:00:00,Senegal,Sub-Saharan Africa,Household,Online,Medium,3080,668.27,502.54
418385398,2019-11-22 00:00:00,2019-12-06 00:00:00,Bahrain,Middle East and North Africa,Fruits,Offline,Medium,8392,9.33,6.92
522089898,2019-10-14 00:00:00,2019-10-22 00:00:00,Kenya,Sub-Saharan Africa,Fruits,Online,Cancelled,6858,9.33,6.92
263643825,2015-05-14 00:00:00,2015-05-29 00:00:00,Guinea-Bissau,Sub-Saharan Africa,Vegetables,Online,Low,6921,154.06,90.93
947783505,2019-09-16 00:00:00,2019-09-25 00:00:00,Tajikistan,Asia,Baby Food,Offline,Cancelled,9056,255.28,159.42
349557769,2016-04-26 00:00:00,2016-05-10 00:00:00,Egypt,Middle East and North Africa,Household,Offline,Low,767,668.27,502.54
364327943,2016-08-14 00:00:00,2016-08-18 00:00:00,Iran,Middle East and North Africa,Clothes,Offline,High,1589,109.28,35.84
257767856,2020-11-18 00:00:00,2020-11-23 00:00:00,Kenya,Sub-Saharan Africa,Personal Care,Online,Medium,8092,81.73,56.67
715863835,2020-01-07 00:00:00,2020-01-22 00:00:00,Sweden,Europe,Vegetables,Online,Cancelled,8872,154.06,90.93
694914710,2022-08-23 00:00:00,2022-09-02 00:00:00,Albania,Europe,Cosmetics,Offline,Cancelled,9560,437.2,263.33
571531808,2018-01-04 00:00:00,2018-01-12 00:00:00,Togo,Sub-Saharan Africa,Baby Food,Offline,Medium,7818,255.28,159.42
792638957,2017-01-31 00:00:00,2017-02-07 00:00:00,Dominica,Central America and the Caribbean,Cereal,Online,Cancelled,8336,205.7,117.11
525472486,2015-11-21 00:00:00,2015-11-23 00:00:00,Macedonia,Europe,Baby Food,Online,Medium,7840,255.28,159.42
807581222,2021-04-19 00:00:00,2021-04-25 00:00:00,Sudan,Sub-Saharan Africa,Snacks,Offline,High,85,152.58,97.44
496826493,2020-10-28 00:00:00,2020-11-04 00:00:00,Georgia,Europe,Fruits,Online,Low,855,9.33,6.92
321382129,2020-02-14 00:00:00,2020-02-20 00:00:00,El Salvador,Central America and the Caribbean,Snacks,Online,Cancelled,2969,152.58,97.44
629734456,2017-01-15 00:00:00,2017-02-05 00:00:00,United Arab Emirates,Middle East and North Africa,Fruits,Online,Medium,1274,9.33,6.92
940682303,2022-01-01 00:00:00,2022-01-17 00:00:00,Liechtenstein,Europe,Cereal,Online,Low,7652,205.7,117.11
393336999,2020-05-08 00:00:00,2020-05-24 00:00:00,Marshall Islands,Australia and Oceania,Personal Care,Offline,Cancelled,6014,81.73,56.67
897122371,2020-06-04 00:00:00,2020-06-22 00:00:00,Pakistan,Middle East and North Africa,Fruits,Offline,Cancelled,7300,9.33,6.92
381774747,2018-10-06 00:00:00,2018-10-24 00:00:00,Norway,Europe,Fruits,Offline,Cancelled,4486,9.33,6.92
447342956,2019-08-14 00:00:00,2019-08-27 00:00:00,Saudi Arabia,Middle East and North Africa,Baby Food,Online,Medium,7576,255.28,159.42
514188325,2021-11-18 00:00:00,2021-11-27 00:00:00,Maldives,Asia,Vegetables,Online,Medium,8607,154.06,90.93
972984683,2017-04-14 00:00:00,2017-04-25 00:00:00,Sierra Leone,Sub-Saharan Africa,Meat,Online,High,6644,421.89,364.69
934718358,2015-12-02 00:00:00,2015-12-22 00:00:00,Ireland,Europe,Vegetables,Online,High,2789,154.06,90.93
480688178,2019-11-12 00:00:00,2019-11-19 00:00:00,Madagascar,Sub-Saharan Africa,Snacks,Offline,Medium,5169,152.58,97.44
212505471,2022-09-13 00:00:00,2022-10-03 00:00:00,Bahrain,Middle East and North Africa,Household,Online,Cancelled,3946,668.27,502.54
802094066,2022-11-05 00:00:00,2022-11-18 00:00:00,Marshall Islands,Australia and Oceania,Clothes,Online,Medium,6313,109.28,35.84
741690289,2020-03-23 00:00:00,2020-03-30 00:00:00,Romania,Europe,Meat,Offline,Cancelled,1494,421.89,364.69
393842971,2022-01-12 00:00:00,2022-02-01 00:00:00,Serbia,Europe,Clothes,Offline,Low,5742,109.28,35.84
641413438,2015-09-04 00:00:00,2015-09-08 00:00:00,Grenada,Central America and the Caribbean,Snacks,Online,Medium,7345,152.58,97.44
637575519,2015-02-13 00:00:00,2015-03-04 00:00:00,Rwanda,Sub-Saharan Africa,Cosmetics,Offline,Medium,1619,437.2,263.33
955815541,2022-07-18 00:00:00,2022-08-02 00:00:00,Taiwan,Asia,Cosmetics,Offline,Medium,5914,437.2,263.33
439932334,2016-07-21 00:00:00,2016-07-31 00:00:00,Chad,Sub-Saharan Africa,Cereal,Online,High,4609,205.7,117.11
254037225,2022-12-12 00:00:00,2022-12-31 00:00:00,Malawi,Sub-Saharan Africa,Baby Food,Offline,High,4115,255.28,159.42
732554042,2018-03-31 00:00:00,2018-04-06 00:00:00,Tonga,Australia and Oceania,Cosmetics,Online,Medium,7875,437.2,263.33
930219113,2022-03-03 00:00:00,2022-03-08 00:00:00,Democratic Republic of the Congo,Sub-Saharan Africa,Office Supplies,Online,Medium,1362,651.21,524.96
872081267,2022-01-01 00:00:00,2022-01-03 00:00:00,Sierra Leone,Sub-Saharan Africa,Beverages,Online,High,7081,47.45,31.79
203501832,2022-12-16 00:00:00,2022-12-22 00:00:00,Iran,Middle East and North Africa,Office Supplies,Offline,High,9569,651.21,524.96
440154635,2015-02-03 00:00:00,2015-02-23 00:00:00,Guinea-Bissau,Sub-Saharan Africa,Clothes,Online,Low,393,109.28,35.84
918026006,2022-05-21 00:00:00,2022-06-09 00:00:00,Chad,Sub-Saharan Africa,Personal Care,Online,Medium,3151,81.73,56.67
143414771,2020-05-21 00:00:00,2020-06-06 00:00:00,Ireland,Europe,Household,Offline,High,8473,668.27,502.54
742932260,2018-12-28 00:00:00,2019-01-14 00:00:00,Taiwan,Asia,Vegetables,Offline,Medium,9020,154.06,90.93
913502299,2016-12-10 00:00:00,2016-12-27 00:00:00,Haiti,Central America and the Caribbean,Vegetables,Offline,Low,4485,154.06,90.93
